icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KLAS,Las Vegas Reid International,-1,191,191,13,13
KLAS,Las Vegas Reid International,0,118,118,3,3
KLAX,Los Angeles International,-3,230,230,5,5
KLAX,Los Angeles International,-2,204,204,20,20
KLAX,Los Angeles International,-1,252,252,30,30
KLAX,Los Angeles International,0,167,167,8,8
KLGA,LaGuardia Airport,-3,241,241,33,33
KLGA,LaGuardia Airport,-2,113,113,67,67
KLGA,LaGuardia Airport,-1,279,279,53,53
KLGA,LaGuardia Airport,0,179,179,5,5
KMCO,Orlando International,-3,259,259,13,13
KMCO,Orlando International,-2,299,299,51,51
KMCO,Orlando International,-1,478,478,34,34
KMCO,Orlando International,0,247,247,11,11
KMDW,Chicago Midway,-3,125,125,3,3
KMDW,Chicago Midway,-2,65,65,6,6
KMDW,Chicago Midway,-1,88,88,6,6
KMDW,Chicago Midway,0,78,78,0,0
KMEM,Memphis International,-3,23,23,8,8
KMEM,Memphis International,-2,27,27,16,16
KMEM,Memphis International,-1,24,24,10,10
KMEM,Memphis International,0,29,29,2,2
KMIA,Miami International,-3,423,423,8,8
KMIA,Miami International,-2,408,408,53,53
KMIA,Miami International,-1,343,343,25,25
KMIA,Miami International,0,230,230,2,2
KMSP,Minneapolis/St. Paul International,-3,169,169,11,11
KMSP,Minneapolis/St. Paul International,-2,200,200,35,35
KMSP,Minneapolis/St. Paul International,-1,446,446,23,23
KMSP,Minneapolis/St. Paul International,0,123,123,11,11
KOAK,Oakland International,-3,18,18,0,0
KOAK,Oakland International,-2,8,8,0,0
KOAK,Oakland International,-1,14,14,2,2
KOAK,Oakland International,0,13,13,0,0
KONT,Ontario International,-3,18,18,0,0
KONT,Ontario International,-2,8,8,2,2
KONT,Ontario International,-1,19,19,2,2
KONT,Ontario International,0,8,8,0,0
KORD,Chicago O'Hare International,-3,1248,1248,384,384
KORD,Chicago O'Hare International,-2,846,846,137,137
KORD,Chicago O'Hare International,-1,629,629,48,48
KORD,Chicago O'Hare International,0,1145,1145,13,13
KPDX,Portland International,-3,62,62,2,2
KPDX,Portland International,-2,36,36,7,7
KPDX,Portland International,-1,55,55,2,2
KPDX,Portland International,0,32,32,0,0
KPHL,Philadelphia International,-3,177,177,15,15
KPHL,Philadelphia International,-2,143,143,75,75
KPHL,Philadelphia International,-1,181,181,64,64
KPHL,Philadelphia International,0,140,140,20,20
KPHX,Phoenix Sky Harbor International,-3,234,234,4,4
KPHX,Phoenix Sky Harbor International,-2,141,141,20,20
KPHX,Phoenix Sky Harbor International,-1,276,276,11,11
KPHX,Phoenix Sky Harbor International,0,127,127,0,0
KSAN,San Diego International,-3,68,68,1,1
KSAN,San Diego International,-2,52,52,9,9
KSAN,San Diego International,-1,75,75,4,4
KSAN,San Diego International,0,58,58,2,2
KSDF,Louisville International,-3,27,27,7,7
KSDF,Louisville International,-2,37,37,15,15
KSDF,Louisville International,-1,39,39,11,11
KSDF,Louisville International,0,30,30,2,2
KSEA,Seattle-Tacoma International,-3,186,186,11,11
KSEA,Seattle-Tacoma International,-2,112,112,16,16
KSEA,Seattle-Tacoma International,-1,190,190,11,11
KSEA,Seattle-Tacoma International,0,133,133,7,7
KSFO,San Francisco International,-3,126,126,6,6
KSFO,San Francisco International,-2,94,94,9,9
KSFO,San Francisco International,-1,142,142,10,10
KSFO,San Francisco International,0,106,106,6,6
KSLC,Salt Lake City International,-3,83,83,2,2
KSLC,Salt Lake City International,-2,84,84,12,12
KSLC,Salt Lake City International,-1,96,96,5,5
KSLC,Salt Lake City International,0,68,68,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,106,106,5,5
KTPA,Tampa International,-2,106,106,30,30
KTPA,Tampa International,-1,159,159,21,21
KTPA,Tampa International,0,108,108,5,5
