icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KPHL,Philadelphia International,-3,123,123,7,7
KPHL,Philadelphia International,-2,106,106,6,6
KPHL,Philadelphia International,-1,187,187,4,4
KPHL,Philadelphia International,0,379,379,5,5
KPHX,Phoenix Sky Harbor International,-3,135,135,10,10
KPHX,Phoenix Sky Harbor International,-2,242,242,6,6
KPHX,Phoenix Sky Harbor International,-1,149,149,4,4
KPHX,Phoenix Sky Harbor International,0,163,163,5,5
KSAN,San Diego International,-3,133,133,59,59
KSAN,San Diego International,-2,111,111,12,12
KSAN,San Diego International,-1,65,65,2,2
KSAN,San Diego International,0,60,60,1,1
KSDF,Louisville International,-3,19,19,0,0
KSDF,Louisville International,-2,33,33,0,0
KSDF,Louisville International,-1,14,14,1,1
KSDF,Louisville International,0,22,22,1,1
KSEA,Seattle-Tacoma International,-3,360,360,28,28
KSEA,Seattle-Tacoma International,-2,175,175,13,13
KSEA,Seattle-Tacoma International,-1,119,119,12,12
KSEA,Seattle-Tacoma International,0,110,110,17,17
KSFO,San Francisco International,-3,159,159,11,11
KSFO,San Francisco International,-2,160,160,7,7
KSFO,San Francisco International,-1,136,136,12,12
KSFO,San Francisco International,0,123,123,8,8
KSLC,Salt Lake City International,-3,124,124,6,6
KSLC,Salt Lake City International,-2,172,172,5,5
KSLC,Salt Lake City International,-1,55,55,5,5
KSLC,Salt Lake City International,0,88,88,4,4
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTPA,Tampa International,0,154,154,0,0
