icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMDW,Chicago Midway,0,29,29,1,1
KMEM,Memphis International,-3,50,50,2,2
KMEM,Memphis International,-2,29,29,0,0
KMEM,Memphis International,-1,29,29,0,0
KMEM,Memphis International,0,13,13,1,1
KMIA,Miami International,-3,252,252,8,8
KMIA,Miami International,-2,221,221,10,10
KMIA,Miami International,-1,261,261,1,1
KMIA,Miami International,0,100,100,5,5
KMSP,Minneapolis/St. Paul International,-3,201,201,6,6
KMSP,Minneapolis/St. Paul International,-2,152,152,2,2
KMSP,Minneapolis/St. Paul International,-1,168,168,6,6
KMSP,Minneapolis/St. Paul International,0,65,65,3,3
KOAK,Oakland International,-3,71,71,0,0
KOAK,Oakland International,-2,59,59,0,0
KOAK,Oakland International,-1,89,89,0,0
KOAK,Oakland International,0,64,64,5,5
KONT,Ontario International,-3,47,47,3,3
KONT,Ontario International,-2,47,47,3,3
KONT,Ontario International,-1,57,57,1,1
KONT,Ontario International,0,39,39,1,1
KORD,Chicago O'Hare International,-3,488,488,19,19
KORD,Chicago O'Hare International,-2,433,433,6,6
KORD,Chicago O'Hare International,-1,352,352,14,14
KORD,Chicago O'Hare International,0,199,199,5,5
KPDX,Portland International,-3,159,159,2,2
KPDX,Portland International,-2,130,130,0,0
KPDX,Portland International,-1,138,138,1,1
KPDX,Portland International,0,96,96,2,2
KPHL,Philadelphia International,-3,190,190,7,7
KPHL,Philadelphia International,-2,143,143,10,10
KPHL,Philadelphia International,-1,200,200,3,3
KPHL,Philadelphia International,0,49,49,0,0
KPHX,Phoenix Sky Harbor International,-3,327,327,12,12
KPHX,Phoenix Sky Harbor International,-2,258,258,8,8
KPHX,Phoenix Sky Harbor International,-1,284,284,5,5
KPHX,Phoenix Sky Harbor International,0,171,171,8,8
KSAN,San Diego International,-3,213,213,7,7
KSAN,San Diego International,-2,204,204,3,3
KSAN,San Diego International,-1,338,338,6,6
KSAN,San Diego International,0,252,252,7,7
KSDF,Louisville International,-3,23,23,1,1
KSDF,Louisville International,-2,23,23,1,1
KSDF,Louisville International,-1,34,34,1,1
KSDF,Louisville International,0,7,7,1,1
KSEA,Seattle-Tacoma International,-3,393,393,20,20
KSEA,Seattle-Tacoma International,-2,312,312,4,4
KSEA,Seattle-Tacoma International,-1,313,313,9,9
KSEA,Seattle-Tacoma International,0,245,245,5,5
KSFO,San Francisco International,-3,642,642,57,57
KSFO,San Francisco International,-2,488,488,13,13
KSFO,San Francisco International,-1,564,564,34,34
KSFO,San Francisco International,0,247,247,4,4
KSLC,Salt Lake City International,-3,148,148,6,6
KSLC,Salt Lake City International,-2,117,117,1,1
KSLC,Salt Lake City International,-1,112,112,3,3
KSLC,Salt Lake City International,0,53,53,5,5
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,106,106,8,8
KTPA,Tampa International,-2,94,94,0,0
KTPA,Tampa International,-1,120,120,0,0
KTPA,Tampa International,0,34,34,1,1
