icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KIAH,George Bush Houston Intercontinental,-1,300,300,6,6
KIAH,George Bush Houston Intercontinental,0,12,12,1,1
KIND,Indianapolis International,-3,81,81,0,0
KIND,Indianapolis International,-2,152,152,0,0
KIND,Indianapolis International,-1,82,82,0,0
KIND,Indianapolis International,0,1,1,0,0
KJFK,John F. Kennedy International,-3,252,252,6,6
KJFK,John F. Kennedy International,-2,400,400,7,7
KJFK,John F. Kennedy International,-1,222,222,16,16
KJFK,John F. Kennedy International,0,32,32,2,2
KLAS,Las Vegas Reid International,-3,132,132,2,2
KLAS,Las Vegas Reid International,-2,185,185,4,4
KLAS,Las Vegas Reid International,-1,224,224,3,3
KLAS,Las Vegas Reid International,0,6,6,0,0
KLAX,Los Angeles International,-3,232,232,2,2
KLAX,Los Angeles International,-2,269,269,5,5
KLAX,Los Angeles International,-1,306,306,5,5
KLAX,Los Angeles International,0,46,46,2,2
KLGA,LaGuardia Airport,-3,320,320,11,11
KLGA,LaGuardia Airport,-2,838,838,11,11
KLGA,LaGuardia Airport,-1,261,261,9,9
KLGA,LaGuardia Airport,0,11,11,2,2
KMCO,Orlando International,-3,181,181,0,0
KMCO,Orlando International,-2,248,248,1,1
KMCO,Orlando International,-1,243,243,1,1
KMCO,Orlando International,0,13,13,0,0
KMDW,Chicago Midway,-3,93,93,0,0
KMDW,Chicago Midway,-2,111,111,0,0
KMDW,Chicago Midway,-1,90,90,0,0
KMDW,Chicago Midway,0,3,3,0,0
KMEM,Memphis International,-3,30,30,0,0
KMEM,Memphis International,-2,59,59,0,0
KMEM,Memphis International,-1,35,35,0,0
KMEM,Memphis International,0,1,1,0,0
KMIA,Miami International,-3,192,192,4,4
KMIA,Miami International,-2,274,274,7,7
KMIA,Miami International,-1,219,219,0,0
KMIA,Miami International,0,24,24,2,2
KMSP,Minneapolis/St. Paul International,-3,325,325,7,7
KMSP,Minneapolis/St. Paul International,-2,342,342,2,2
KMSP,Minneapolis/St. Paul International,-1,327,327,5,5
KMSP,Minneapolis/St. Paul International,0,9,9,0,0
KOAK,Oakland International,-3,25,25,2,2
KOAK,Oakland International,-2,23,23,0,0
KOAK,Oakland International,-1,45,45,0,0
KOAK,Oakland International,0,0,0,0,0
KONT,Ontario International,-3,18,18,0,0
KONT,Ontario International,-2,20,20,2,2
KONT,Ontario International,-1,25,25,1,1
KONT,Ontario International,0,3,3,0,0
KORD,Chicago O'Hare International,-3,1040,1040,11,11
KORD,Chicago O'Hare International,-2,796,796,21,21
KORD,Chicago O'Hare International,-1,680,680,10,10
KORD,Chicago O'Hare International,0,45,45,1,1
KPDX,Portland International,-3,84,84,3,3
KPDX,Portland International,-2,77,77,2,2
KPDX,Portland International,-1,110,110,2,2
KPDX,Portland International,0,4,4,2,2
KPHL,Philadelphia International,-3,132,132,5,5
KPHL,Philadelphia International,-2,155,155,1,1
KPHL,Philadelphia International,-1,136,136,1,1
KPHL,Philadelphia International,0,21,21,1,1
KPHX,Phoenix Sky Harbor International,-3,152,152,0,0
KPHX,Phoenix Sky Harbor International,-2,244,244,0,0
KPHX,Phoenix Sky Harbor International,-1,216,216,1,1
KPHX,Phoenix Sky Harbor International,0,13,13,1,1
KSAN,San Diego International,-3,80,80,5,5
KSAN,San Diego International,-2,137,137,2,2
KSAN,San Diego International,-1,185,185,3,3
KSAN,San Diego International,0,18,18,5,5
KSDF,Louisville International,-3,41,41,0,0
KSDF,Louisville International,-2,81,81,0,0
KSDF,Louisville International,-1,38,38,0,0
KSDF,Louisville International,0,0,0,0,0
KSEA,Seattle-Tacoma International,-3,356,356,8,8
KSEA,Seattle-Tacoma International,-2,249,249,6,6
KSEA,Seattle-Tacoma International,-1,339,339,9,9
KSEA,Seattle-Tacoma International,0,24,24,5,5
KSFO,San Francisco International,-3,131,131,13,13
KSFO,San Francisco International,-2,165,165,6,6
KSFO,San Francisco International,-1,167,167,5,5
KSFO,San Francisco International,0,22,22,1,1
KSLC,Salt Lake City International,-3,60,60,2,2
KSLC,Salt Lake City International,-2,105,105,2,2
KSLC,Salt Lake City International,-1,92,92,1,1
KSLC,Salt Lake City International,0,5,5,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,118,118,2,2
KTPA,Tampa International,-2,200,200,0,0
KTPA,Tampa International,-1,96,96,0,0
KTPA,Tampa International,0,9,9,0,0
