icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KSDF,Louisville International,-2,73,73,17,17
KSDF,Louisville International,-1,57,57,22,22
KSDF,Louisville International,0,16,16,9,9
KSEA,Seattle-Tacoma International,-3,171,171,39,39
KSEA,Seattle-Tacoma International,-2,217,217,70,70
KSEA,Seattle-Tacoma International,-1,227,227,57,57
KSEA,Seattle-Tacoma International,0,67,67,53,53
KSFO,San Francisco International,-3,356,356,39,39
KSFO,San Francisco International,-2,286,286,51,51
KSFO,San Francisco International,-1,268,268,47,47
KSFO,San Francisco International,0,78,78,58,58
KSLC,Salt Lake City International,-3,95,95,25,25
KSLC,Salt Lake City International,-2,166,166,68,68
KSLC,Salt Lake City International,-1,133,133,48,48
KSLC,Salt Lake City International,0,26,26,40,40
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,160,160,34,34
KTPA,Tampa International,-2,259,259,58,58
KTPA,Tampa International,-1,212,212,47,47
KTPA,Tampa International,0,68,68,22,22
