icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMEM,Memphis International,-1,50,50,2,2
KMEM,Memphis International,0,15,15,0,0
KMIA,Miami International,-3,392,392,5,5
KMIA,Miami International,-2,360,360,3,3
KMIA,Miami International,-1,252,252,8,8
KMIA,Miami International,0,134,134,7,7
KMSP,Minneapolis/St. Paul International,-3,337,337,16,16
KMSP,Minneapolis/St. Paul International,-2,282,282,9,9
KMSP,Minneapolis/St. Paul International,-1,201,201,6,6
KMSP,Minneapolis/St. Paul International,0,87,87,0,0
KOAK,Oakland International,-3,112,112,9,9
KOAK,Oakland International,-2,102,102,0,0
KOAK,Oakland International,-1,71,71,0,0
KOAK,Oakland International,0,33,33,0,0
KONT,Ontario International,-3,90,90,5,5
KONT,Ontario International,-2,55,55,0,0
KONT,Ontario International,-1,47,47,3,3
KONT,Ontario International,0,29,29,3,3
KORD,Chicago O'Hare International,-3,880,880,31,31
KORD,Chicago O'Hare International,-2,559,559,16,16
KORD,Chicago O'Hare International,-1,489,489,19,19
KORD,Chicago O'Hare International,0,229,229,5,5
KPDX,Portland International,-3,182,182,4,4
KPDX,Portland International,-2,133,133,2,2
KPDX,Portland International,-1,159,159,2,2
KPDX,Portland International,0,70,70,0,0
KPHL,Philadelphia International,-3,332,332,11,11
KPHL,Philadelphia International,-2,215,215,10,10
KPHL,Philadelphia International,-1,190,190,7,7
KPHL,Philadelphia International,0,105,105,9,9
KPHX,Phoenix Sky Harbor International,-3,500,500,22,22
KPHX,Phoenix Sky Harbor International,-2,419,419,14,14
KPHX,Phoenix Sky Harbor International,-1,327,327,12,12
KPHX,Phoenix Sky Harbor International,0,147,147,6,6
KSAN,San Diego International,-3,350,350,63,63
KSAN,San Diego International,-2,214,214,7,7
KSAN,San Diego International,-1,213,213,7,7
KSAN,San Diego International,0,112,112,2,2
KSDF,Louisville International,-3,59,59,3,3
KSDF,Louisville International,-2,26,26,3,3
KSDF,Louisville International,-1,23,23,1,1
KSDF,Louisville International,0,12,12,1,1
KSEA,Seattle-Tacoma International,-3,477,477,17,17
KSEA,Seattle-Tacoma International,-2,457,457,23,23
KSEA,Seattle-Tacoma International,-1,394,394,20,20
KSEA,Seattle-Tacoma International,0,150,150,3,3
KSFO,San Francisco International,-3,454,454,25,25
KSFO,San Francisco International,-2,412,412,6,6
KSFO,San Francisco International,-1,647,647,57,57
KSFO,San Francisco International,0,256,256,11,11
KSLC,Salt Lake City International,-3,224,224,12,12
KSLC,Salt Lake City International,-2,184,184,18,18
KSLC,Salt Lake City International,-1,148,148,6,6
KSLC,Salt Lake City International,0,51,51,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,185,185,8,8
KTPA,Tampa International,-2,135,135,5,5
KTPA,Tampa International,-1,106,106,8,8
KTPA,Tampa International,0,53,53,0,0
