icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KIAH,George Bush Houston Intercontinental,0,196,196,11,11
KIND,Indianapolis International,-3,24,24,2,2
KIND,Indianapolis International,-2,48,48,0,0
KIND,Indianapolis International,-1,55,55,3,3
KIND,Indianapolis International,0,18,18,2,2
KJFK,John F. Kennedy International,-3,206,206,6,6
KJFK,John F. Kennedy International,-2,229,229,5,5
KJFK,John F. Kennedy International,-1,259,259,7,7
KJFK,John F. Kennedy International,0,161,161,11,11
KLAS,Las Vegas Reid International,-3,150,150,2,2
KLAS,Las Vegas Reid International,-2,104,104,1,1
KLAS,Las Vegas Reid International,-1,96,96,0,0
KLAS,Las Vegas Reid International,0,62,62,0,0
KLAX,Los Angeles International,-3,221,221,1,1
KLAX,Los Angeles International,-2,257,257,2,2
KLAX,Los Angeles International,-1,227,227,6,6
KLAX,Los Angeles International,0,154,154,1,1
KLGA,LaGuardia Airport,-3,101,101,0,0
KLGA,LaGuardia Airport,-2,59,59,3,3
KLGA,LaGuardia Airport,-1,157,157,2,2
KLGA,LaGuardia Airport,0,70,70,1,1
KMCO,Orlando International,-3,168,168,3,3
KMCO,Orlando International,-2,220,220,0,0
KMCO,Orlando International,-1,250,250,4,4
KMCO,Orlando International,0,126,126,4,4
KMDW,Chicago Midway,-3,29,29,0,0
KMDW,Chicago Midway,-2,65,65,0,0
KMDW,Chicago Midway,-1,50,50,0,0
KMDW,Chicago Midway,0,19,19,0,0
KMEM,Memphis International,-3,20,20,0,0
KMEM,Memphis International,-2,20,20,0,0
KMEM,Memphis International,-1,19,19,0,0
KMEM,Memphis International,0,18,18,0,0
KMIA,Miami International,-3,168,168,2,2
KMIA,Miami International,-2,244,244,2,2
KMIA,Miami International,-1,218,218,1,1
KMIA,Miami International,0,127,127,5,5
KMSP,Minneapolis/St. Paul International,-3,79,79,3,3
KMSP,Minneapolis/St. Paul International,-2,178,178,3,3
KMSP,Minneapolis/St. Paul International,-1,100,100,2,2
KMSP,Minneapolis/St. Paul International,0,58,58,2,2
KOAK,Oakland International,-3,22,22,0,0
KOAK,Oakland International,-2,13,13,0,0
KOAK,Oakland International,-1,19,19,0,0
KOAK,Oakland International,0,8,8,0,0
KONT,Ontario International,-3,25,25,1,1
KONT,Ontario International,-2,11,11,0,0
KONT,Ontario International,-1,23,23,1,1
KONT,Ontario International,0,2,2,0,0
KORD,Chicago O'Hare International,-3,405,405,2,2
KORD,Chicago O'Hare International,-2,560,560,5,5
KORD,Chicago O'Hare International,-1,404,404,3,3
KORD,Chicago O'Hare International,0,267,267,5,5
KPDX,Portland International,-3,44,44,2,2
KPDX,Portland International,-2,34,34,4,4
KPDX,Portland International,-1,39,39,2,2
KPDX,Portland International,0,26,26,1,1
KPHL,Philadelphia International,-3,89,89,2,2
KPHL,Philadelphia International,-2,97,97,0,0
KPHL,Philadelphia International,-1,147,147,2,2
KPHL,Philadelphia International,0,37,37,2,2
KPHX,Phoenix Sky Harbor International,-3,238,238,4,4
KPHX,Phoenix Sky Harbor International,-2,146,146,2,2
KPHX,Phoenix Sky Harbor International,-1,200,200,3,3
KPHX,Phoenix Sky Harbor International,0,78,78,0,0
KSAN,San Diego International,-3,136,136,1,1
KSAN,San Diego International,-2,61,61,1,1
KSAN,San Diego International,-1,153,153,5,5
KSAN,San Diego International,0,37,37,2,2
KSDF,Louisville International,-3,13,13,0,0
KSDF,Louisville International,-2,13,13,0,0
KSDF,Louisville International,-1,19,19,0,0
KSDF,Louisville International,0,13,13,0,0
KSEA,Seattle-Tacoma International,-3,165,165,12,12
KSEA,Seattle-Tacoma International,-2,141,141,2,2
KSEA,Seattle-Tacoma International,-1,163,163,8,8
KSEA,Seattle-Tacoma International,0,127,127,3,3
KSFO,San Francisco International,-3,122,122,4,4
KSFO,San Francisco International,-2,131,131,4,4
KSFO,San Francisco International,-1,166,166,7,7
KSFO,San Francisco International,0,97,97,6,6
KSLC,Salt Lake City International,-3,53,53,0,0
KSLC,Salt Lake City International,-2,55,55,5,5
KSLC,Salt Lake City International,-1,83,83,2,2
KSLC,Salt Lake City International,0,42,42,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,63,63,0,0
KTPA,Tampa International,-2,94,94,0,0
KTPA,Tampa International,-1,82,82,0,0
KTPA,Tampa International,0,46,46,0,0
