icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KFLL,Fort Lauderdale-Hollywood International,-3,567,567,75,75
KFLL,Fort Lauderdale-Hollywood International,-2,534,534,27,27
KFLL,Fort Lauderdale-Hollywood International,-1,465,465,21,21
KFLL,Fort Lauderdale-Hollywood International,0,356,356,2,2
PHNL,Honolulu International,-3,177,177,2,2
PHNL,Honolulu International,-2,115,115,6,6
PHNL,Honolulu International,-1,108,108,6,6
PHNL,Honolulu International,0,74,74,2,2
KHOU,Houston Hobby,-3,125,125,6,6
KHOU,Houston Hobby,-2,95,95,1,1
KHOU,Houston Hobby,-1,106,106,2,2
KHOU,Houston Hobby,0,68,68,1,1
KIAD,Washington Dulles International,-3,230,230,29,29
KIAD,Washington Dulles International,-2,223,223,4,4
KIAD,Washington Dulles International,-1,298,298,46,46
KIAD,Washington Dulles International,0,245,245,24,24
KIAH,George Bush Houston Intercontinental,-3,270,270,15,15
KIAH,George Bush Houston Intercontinental,-2,305,305,12,12
KIAH,George Bush Houston Intercontinental,-1,307,307,8,8
KIAH,George Bush Houston Intercontinental,0,206,206,0,0
KIND,Indianapolis International,-3,99,99,11,11
KIND,Indianapolis International,-2,152,152,8,8
KIND,Indianapolis International,-1,169,169,9,9
KIND,Indianapolis International,0,102,102,1,1
KJFK,John F. Kennedy International,-3,612,612,202,202
KJFK,John F. Kennedy International,-2,508,508,27,27
KJFK,John F. Kennedy International,-1,555,555,38,38
KJFK,John F. Kennedy International,0,362,362,18,18
KLAS,Las Vegas Reid International,-3,306,306,11,11
KLAS,Las Vegas Reid International,-2,374,374,11,11
KLAS,Las Vegas Reid International,-1,317,317,19,19
KLAS,Las Vegas Reid International,0,230,230,6,6
KLAX,Los Angeles International,-3,539,539,31,31
KLAX,Los Angeles International,-2,508,508,28,28
KLAX,Los Angeles International,-1,416,416,19,19
KLAX,Los Angeles International,0,357,357,6,6
KLGA,LaGuardia Airport,-3,379,379,111,111
KLGA,LaGuardia Airport,-2,333,333,35,35
KLGA,LaGuardia Airport,-1,374,374,36,36
KLGA,LaGuardia Airport,0,274,274,28,28
KMCO,Orlando International,-3,810,810,64,64
KMCO,Orlando International,-2,563,563,30,30
KMCO,Orlando International,-1,514,514,33,33
KMCO,Orlando International,0,481,481,10,10
KMDW,Chicago Midway,-3,229,229,4,4
KMDW,Chicago Midway,-2,281,281,7,7
KMDW,Chicago Midway,-1,220,220,7,7
KMDW,Chicago Midway,0,177,177,2,2
KMEM,Memphis International,-3,37,37,4,4
KMEM,Memphis International,-2,59,59,8,8
KMEM,Memphis International,-1,56,56,2,2
KMEM,Memphis International,0,36,36,2,2
KMIA,Miami International,-3,552,552,51,51
KMIA,Miami International,-2,420,420,24,24
KMIA,Miami International,-1,402,402,15,15
KMIA,Miami International,0,326,326,12,12
KMSP,Minneapolis/St. Paul International,-3,390,390,38,38
KMSP,Minneapolis/St. Paul International,-2,547,547,186,186
KMSP,Minneapolis/St. Paul International,-1,482,482,78,78
KMSP,Minneapolis/St. Paul International,0,435,435,23,23
KOAK,Oakland International,-3,81,81,1,1
KOAK,Oakland International,-2,68,68,0,0
KOAK,Oakland International,-1,63,63,1,1
KOAK,Oakland International,0,35,35,0,0
KONT,Ontario International,-3,59,59,0,0
KONT,Ontario International,-2,47,47,4,4
KONT,Ontario International,-1,61,61,2,2
KONT,Ontario International,0,43,43,1,1
KORD,Chicago O'Hare International,-3,878,878,62,62
KORD,Chicago O'Hare International,-2,1558,1558,128,128
KORD,Chicago O'Hare International,-1,1372,1372,153,153
KORD,Chicago O'Hare International,0,1043,1043,34,34
KPDX,Portland International,-3,130,130,5,5
KPDX,Portland International,-2,149,149,6,6
KPDX,Portland International,-1,120,120,1,1
KPDX,Portland International,0,79,79,0,0
KPHL,Philadelphia International,-3,359,359,29,29
KPHL,Philadelphia International,-2,289,289,13,13
KPHL,Philadelphia International,-1,278,278,43,43
KPHL,Philadelphia International,0,214,214,9,9
KPHX,Phoenix Sky Harbor International,-3,438,438,18,18
KPHX,Phoenix Sky Harbor International,-2,567,567,19,19
KPHX,Phoenix Sky Harbor International,-1,479,479,8,8
KPHX,Phoenix Sky Harbor International,0,264,264,8,8
KSAN,San Diego International,-3,208,208,11,11
KSAN,San Diego International,-2,216,216,11,11
KSAN,San Diego International,-1,193,193,5,5
KSAN,San Diego International,0,146,146,6,6
KSDF,Louisville International,-3,50,50,2,2
KSDF,Louisville International,-2,46,46,11,11
KSDF,Louisville International,-1,71,71,2,2
KSDF,Louisville International,0,48,48,1,1
KSEA,Seattle-Tacoma International,-3,324,324,26,26
KSEA,Seattle-Tacoma International,-2,342,342,31,31
KSEA,Seattle-Tacoma International,-1,276,276,20,20
KSEA,Seattle-Tacoma International,0,190,190,10,10
KSFO,San Francisco International,-3,347,347,14,14
KSFO,San Francisco International,-2,325,325,18,18
KSFO,San Francisco International,-1,324,324,20,20
KSFO,San Francisco International,0,211,211,12,12
KSLC,Salt Lake City International,-3,243,243,19,19
KSLC,Salt Lake City International,-2,181,181,17,17
KSLC,Salt Lake City International,-1,195,195,13,13
KSLC,Salt Lake City International,0,117,117,4,4
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,289,289,34,34
KTPA,Tampa International,-2,247,247,13,13
KTPA,Tampa International,-1,233,233,15,15
KTPA,Tampa International,0,193,193,6,6
