icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KSLC,Salt Lake City International,-1,79,79,0,0
KSLC,Salt Lake City International,0,90,90,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,88,88,0,0
KTPA,Tampa International,-2,50,50,0,0
KTPA,Tampa International,-1,66,66,0,0
KTPA,Tampa International,0,133,133,0,0
