icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KSAN,San Diego International,0,71,71,1,1
KSDF,Louisville International,-3,19,19,0,0
KSDF,Louisville International,-2,27,27,1,1
KSDF,Louisville International,-1,34,34,0,0
KSDF,Louisville International,0,29,29,0,0
KSEA,Seattle-Tacoma International,-3,200,200,5,5
KSEA,Seattle-Tacoma International,-2,257,257,7,7
KSEA,Seattle-Tacoma International,-1,240,240,13,13
KSEA,Seattle-Tacoma International,0,170,170,3,3
KSFO,San Francisco International,-3,226,226,6,6
KSFO,San Francisco International,-2,177,177,3,3
KSFO,San Francisco International,-1,145,145,2,2
KSFO,San Francisco International,0,108,108,2,2
KSLC,Salt Lake City International,-3,94,94,1,1
KSLC,Salt Lake City International,-2,132,132,9,9
KSLC,Salt Lake City International,-1,53,53,7,7
KSLC,Salt Lake City International,0,58,58,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,73,73,0,0
KTPA,Tampa International,-2,96,96,5,5
KTPA,Tampa International,-1,82,82,3,3
KTPA,Tampa International,0,79,79,0,0
