icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KJFK,John F. Kennedy International,-3,110,110,6,6
KJFK,John F. Kennedy International,-2,117,117,4,4
KJFK,John F. Kennedy International,-1,189,189,5,5
KJFK,John F. Kennedy International,0,177,177,8,8
KLAS,Las Vegas Reid International,-3,499,499,0,0
KLAS,Las Vegas Reid International,-2,169,169,2,2
KLAS,Las Vegas Reid International,-1,227,227,13,13
KLAS,Las Vegas Reid International,0,255,255,11,11
KLAX,Los Angeles International,-3,205,205,3,3
KLAX,Los Angeles International,-2,186,186,3,3
KLAX,Los Angeles International,-1,449,449,18,18
KLAX,Los Angeles International,0,320,320,17,17
KLGA,LaGuardia Airport,-3,219,219,1,1
KLGA,LaGuardia Airport,-2,171,171,3,3
KLGA,LaGuardia Airport,-1,160,160,8,8
KLGA,LaGuardia Airport,0,100,100,4,4
KMCO,Orlando International,-3,76,76,0,0
KMCO,Orlando International,-2,57,57,1,1
KMCO,Orlando International,-1,136,136,17,17
KMCO,Orlando International,0,214,214,1,1
KMDW,Chicago Midway,-3,44,44,0,0
KMDW,Chicago Midway,-2,28,28,0,0
KMDW,Chicago Midway,-1,78,78,1,1
KMDW,Chicago Midway,0,55,55,0,0
KMEM,Memphis International,-3,13,13,0,0
KMEM,Memphis International,-2,14,14,0,0
KMEM,Memphis International,-1,40,40,7,7
KMEM,Memphis International,0,36,36,2,2
KMIA,Miami International,-3,141,141,2,2
KMIA,Miami International,-2,156,156,2,2
KMIA,Miami International,-1,245,245,8,8
KMIA,Miami International,0,187,187,5,5
KMSP,Minneapolis/St. Paul International,-3,49,49,2,2
KMSP,Minneapolis/St. Paul International,-2,44,44,0,0
KMSP,Minneapolis/St. Paul International,-1,138,138,7,7
KMSP,Minneapolis/St. Paul International,0,106,106,5,5
KOAK,Oakland International,-3,48,48,0,0
KOAK,Oakland International,-2,19,19,1,1
KOAK,Oakland International,-1,43,43,0,0
KOAK,Oakland International,0,61,61,2,2
KONT,Ontario International,-3,24,24,0,0
KONT,Ontario International,-2,21,21,0,0
KONT,Ontario International,-1,25,25,8,8
KONT,Ontario International,0,34,34,1,1
KORD,Chicago O'Hare International,-3,423,423,0,0
KORD,Chicago O'Hare International,-2,388,388,0,0
KORD,Chicago O'Hare International,-1,611,611,21,21
KORD,Chicago O'Hare International,0,510,510,18,18
KPDX,Portland International,-3,68,68,0,0
KPDX,Portland International,-2,56,56,1,1
KPDX,Portland International,-1,81,81,9,9
KPDX,Portland International,0,91,91,7,7
KPHL,Philadelphia International,-3,54,54,0,0
KPHL,Philadelphia International,-2,60,60,0,0
KPHL,Philadelphia International,-1,163,163,6,6
KPHL,Philadelphia International,0,142,142,1,1
KPHX,Phoenix Sky Harbor International,-3,383,383,1,1
KPHX,Phoenix Sky Harbor International,-2,446,446,6,6
KPHX,Phoenix Sky Harbor International,-1,391,391,13,13
KPHX,Phoenix Sky Harbor International,0,277,277,4,4
KSAN,San Diego International,-3,104,104,0,0
KSAN,San Diego International,-2,98,98,3,3
KSAN,San Diego International,-1,215,215,9,9
KSAN,San Diego International,0,341,341,9,9
KSDF,Louisville International,-3,29,29,0,0
KSDF,Louisville International,-2,14,14,0,0
KSDF,Louisville International,-1,20,20,9,9
KSDF,Louisville International,0,28,28,3,3
KSEA,Seattle-Tacoma International,-3,127,127,4,4
KSEA,Seattle-Tacoma International,-2,107,107,2,2
KSEA,Seattle-Tacoma International,-1,210,210,17,17
KSEA,Seattle-Tacoma International,0,195,195,11,11
KSFO,San Francisco International,-3,133,133,4,4
KSFO,San Francisco International,-2,222,222,5,5
KSFO,San Francisco International,-1,256,256,14,14
KSFO,San Francisco International,0,156,156,3,3
KSLC,Salt Lake City International,-3,53,53,2,2
KSLC,Salt Lake City International,-2,51,51,2,2
KSLC,Salt Lake City International,-1,136,136,7,7
KSLC,Salt Lake City International,0,105,105,8,8
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,43,43,0,0
KTPA,Tampa International,-2,31,31,0,0
KTPA,Tampa International,-1,77,77,9,9
KTPA,Tampa International,0,74,74,2,2
