icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KLAX,Los Angeles International,-2,225,225,56,56
KLAX,Los Angeles International,-1,203,203,11,11
KLAX,Los Angeles International,0,78,78,2,2
KLGA,LaGuardia Airport,-3,376,376,565,565
KLGA,LaGuardia Airport,-2,439,439,267,267
KLGA,LaGuardia Airport,-1,224,224,77,77
KLGA,LaGuardia Airport,0,153,153,12,12
KMCO,Orlando International,-3,408,408,206,206
KMCO,Orlando International,-2,267,267,78,78
KMCO,Orlando International,-1,249,249,21,21
KMCO,Orlando International,0,121,121,3,3
KMDW,Chicago Midway,-3,114,114,34,34
KMDW,Chicago Midway,-2,83,83,5,5
KMDW,Chicago Midway,-1,53,53,0,0
KMDW,Chicago Midway,0,28,28,0,0
KMEM,Memphis International,-3,67,67,46,46
KMEM,Memphis International,-2,46,46,26,26
KMEM,Memphis International,-1,34,34,12,12
KMEM,Memphis International,0,11,11,0,0
KMIA,Miami International,-3,394,394,285,285
KMIA,Miami International,-2,344,344,264,264
KMIA,Miami International,-1,435,435,94,94
KMIA,Miami International,0,126,126,5,5
KMSP,Minneapolis/St. Paul International,-3,226,226,87,87
KMSP,Minneapolis/St. Paul International,-2,160,160,43,43
KMSP,Minneapolis/St. Paul International,-1,111,111,11,11
KMSP,Minneapolis/St. Paul International,0,48,48,3,3
KOAK,Oakland International,-3,29,29,1,1
KOAK,Oakland International,-2,19,19,0,0
KOAK,Oakland International,-1,22,22,0,0
KOAK,Oakland International,0,8,8,0,0
KONT,Ontario International,-3,28,28,10,10
KONT,Ontario International,-2,16,16,6,6
KONT,Ontario International,-1,26,26,3,3
KONT,Ontario International,0,10,10,2,2
KORD,Chicago O'Hare International,-3,877,877,335,335
KORD,Chicago O'Hare International,-2,587,587,151,151
KORD,Chicago O'Hare International,-1,486,486,47,47
KORD,Chicago O'Hare International,0,170,170,4,4
KPDX,Portland International,-3,49,49,17,17
KPDX,Portland International,-2,45,45,11,11
KPDX,Portland International,-1,57,57,4,4
KPDX,Portland International,0,18,18,2,2
KPHL,Philadelphia International,-3,326,326,290,290
KPHL,Philadelphia International,-2,255,255,156,156
KPHL,Philadelphia International,-1,197,197,69,69
KPHL,Philadelphia International,0,107,107,10,10
KPHX,Phoenix Sky Harbor International,-3,268,268,162,162
KPHX,Phoenix Sky Harbor International,-2,271,271,128,128
KPHX,Phoenix Sky Harbor International,-1,254,254,58,58
KPHX,Phoenix Sky Harbor International,0,105,105,1,1
KSAN,San Diego International,-3,101,101,54,54
KSAN,San Diego International,-2,89,89,26,26
KSAN,San Diego International,-1,89,89,6,6
KSAN,San Diego International,0,32,32,0,0
KSDF,Louisville International,-3,50,50,48,48
KSDF,Louisville International,-2,46,46,16,16
KSDF,Louisville International,-1,29,29,4,4
KSDF,Louisville International,0,16,16,2,2
KSEA,Seattle-Tacoma International,-3,200,200,58,58
KSEA,Seattle-Tacoma International,-2,146,146,27,27
KSEA,Seattle-Tacoma International,-1,122,122,19,19
KSEA,Seattle-Tacoma International,0,64,64,2,2
KSFO,San Francisco International,-3,169,169,75,75
KSFO,San Francisco International,-2,108,108,37,37
KSFO,San Francisco International,-1,110,110,21,21
KSFO,San Francisco International,0,53,53,4,4
KSLC,Salt Lake City International,-3,129,129,54,54
KSLC,Salt Lake City International,-2,91,91,21,21
KSLC,Salt Lake City International,-1,109,109,8,8
KSLC,Salt Lake City International,0,32,32,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,168,168,103,103
KTPA,Tampa International,-2,111,111,47,47
KTPA,Tampa International,-1,107,107,20,20
KTPA,Tampa International,0,58,58,1,1
